run,task,cycle,task_1,task_2,task_3,task_4,task_5
4,4,5,67.18,30.85,8.3,17.29,16.29
4,4,6,67.64,30.78,7.64,17.42,15.82
0,0,0,79.81,0.0,0.0,0.0,0.0
0,0,1,80.68,0.0,0.0,0.0,0.0
0,0,2,80.68,0.0,0.0,0.0,0.0
0,0,3,84.26,0.0,0.0,0.0,0.0
0,0,4,84.26,0.0,0.0,0.0,0.0
0,0,5,85.99,0.0,0.0,0.0,0.0
0,0,6,85.52,0.0,0.0,0.0,0.0
0,1,0,62.22,56.25,0.0,0.0,0.0
0,1,1,61.82,56.78,0.0,0.0,0.0
0,1,2,63.08,56.38,0.0,0.0,0.0
0,1,3,64.08,55.92,0.0,0.0,0.0
0,1,4,64.54,55.32,0.0,0.0,0.0
0,1,5,64.67,55.12,0.0,0.0,0.0
0,1,6,65.67,54.72,0.0,0.0,0.0
0,2,0,72.84,28.39,38.16,0.0,0.0
0,2,1,70.85,25.73,39.83,0.0,0.0
0,2,2,71.78,25.07,39.16,0.0,0.0
0,2,3,72.51,25.33,38.63,0.0,0.0
0,2,4,73.11,25.73,38.43,0.0,0.0
0,2,5,73.51,26.06,38.23,0.0,0.0
0,2,6,73.51,25.73,37.9,0.0,0.0
0,3,0,56.97,21.54,20.28,40.93,0.0
0,3,1,56.84,21.88,22.01,40.07,0.0
0,3,2,56.91,22.74,22.74,39.47,0.0
0,3,3,56.57,23.34,24.14,38.41,0.0
0,3,4,61.09,34.18,39.96,57.08,0.0
0,3,5,62.55,41.89,35.11,59.27,0.0
0,3,6,59.96,40.69,36.44,60.07,0.0
0,4,0,58.3,35.04,35.24,33.55,38.91
0,4,1,59.36,35.37,34.91,34.22,37.92
0,4,2,61.69,34.04,37.97,37.41,39.97
0,4,3,58.5,35.37,37.57,40.4,56.57
0,4,4,54.85,37.43,35.9,40.27,62.82
0,4,5,55.98,36.44,38.23,41.66,61.22
0,4,6,56.31,36.84,37.43,41.46,61.02
1,0,0,51.33,0.0,0.0,0.0,0.0
1,0,1,50.2,0.0,0.0,0.0,0.0
1,0,2,50.2,0.0,0.0,0.0,0.0
1,0,3,51.0,0.0,0.0,0.0,0.0
1,0,4,51.59,0.0,0.0,0.0,0.0
1,0,5,51.46,0.0,0.0,0.0,0.0
1,0,6,51.26,0.0,0.0,0.0,0.0
1,1,0,16.07,66.69,0.0,0.0,0.0
1,1,1,15.74,66.36,0.0,0.0,0.0
1,1,2,17.53,66.69,0.0,0.0,0.0
1,1,3,18.13,67.09,0.0,0.0,0.0
1,1,4,18.66,66.89,0.0,0.0,0.0
1,1,5,19.65,66.89,0.0,0.0,0.0
1,1,6,20.58,66.82,0.0,0.0,0.0
1,2,0,24.9,53.12,46.02,0.0,0.0
1,2,1,26.49,53.06,44.75,0.0,0.0
1,2,2,27.36,51.93,43.03,0.0,0.0
1,2,3,28.69,51.8,41.63,0.0,0.0
1,2,4,27.36,48.6,45.48,0.0,0.0
1,2,5,28.49,49.73,45.55,0.0,0.0
1,2,6,29.15,50.2,44.62,0.0,0.0
1,3,0,35.86,45.68,35.92,53.09,0.0
1,3,1,33.13,46.08,31.54,55.42,0.0
1,3,2,40.37,39.69,36.32,63.52,0.0
1,3,3,37.85,41.02,33.73,64.12,0.0
1,3,4,36.19,42.15,36.79,63.59,0.0
1,3,5,37.58,48.4,39.11,64.72,0.0
1,3,6,39.97,45.88,37.18,66.51,0.0
1,4,0,36.72,40.29,34.26,50.17,64.12
1,4,1,41.7,33.91,37.65,45.51,75.68
1,4,2,40.97,34.77,37.25,45.78,75.68
1,4,3,39.84,34.91,36.45,49.77,75.22
1,4,4,38.18,32.71,33.53,49.5,81.4
1,4,5,36.45,30.12,32.2,47.51,82.26
1,4,6,37.12,31.32,34.86,45.71,82.19
2,0,0,73.94,0.0,0.0,0.0,0.0
2,0,1,74.0,0.0,0.0,0.0,0.0
2,0,2,74.47,0.0,0.0,0.0,0.0
2,0,3,73.6,0.0,0.0,0.0,0.0
2,0,4,74.27,0.0,0.0,0.0,0.0
2,0,5,73.94,0.0,0.0,0.0,0.0
2,0,6,76.2,0.0,0.0,0.0,0.0
2,1,0,50.0,66.78,0.0,0.0,0.0
2,1,1,51.26,64.92,0.0,0.0,0.0
2,1,2,54.39,67.57,0.0,0.0,0.0
2,1,3,56.32,65.85,0.0,0.0,0.0
2,1,4,58.51,64.32,0.0,0.0,0.0
2,1,5,59.64,63.06,0.0,0.0,0.0
2,1,6,60.64,61.86,0.0,0.0,0.0
2,2,0,49.53,44.19,32.98,0.0,0.0
2,2,1,51.4,44.39,29.72,0.0,0.0
2,2,2,52.59,44.45,27.53,0.0,0.0
2,2,3,45.35,50.9,30.39,0.0,0.0
2,2,4,46.41,51.36,28.52,0.0,0.0
2,2,5,46.94,51.5,25.53,0.0,0.0
2,2,6,46.88,52.29,24.73,0.0,0.0
2,3,0,54.59,59.0,5.78,5.38,0.0
2,3,1,54.65,59.0,5.92,5.05,0.0
2,3,2,55.19,59.73,6.38,4.58,0.0
2,3,3,55.32,59.87,6.58,4.32,0.0
2,3,4,55.05,59.87,6.78,3.72,0.0
2,3,5,55.19,60.27,6.98,3.72,0.0
2,3,6,55.12,60.0,7.25,3.19,0.0
2,4,0,47.21,49.44,12.77,0.53,44.69
2,4,1,48.94,51.3,13.56,0.66,40.64
2,4,2,51.06,51.96,13.9,0.86,39.44
2,4,3,53.26,52.62,13.83,1.2,37.05
2,4,4,55.05,53.55,13.63,1.26,34.66
2,4,5,55.92,53.95,13.76,1.33,32.93
2,4,6,52.73,42.59,33.18,15.81,54.98
3,0,0,81.4,0.0,0.0,0.0,0.0
3,0,1,81.86,0.0,0.0,0.0,0.0
3,0,2,85.91,0.0,0.0,0.0,0.0
3,0,3,87.04,0.0,0.0,0.0,0.0
3,0,4,86.45,0.0,0.0,0.0,0.0
3,0,5,85.98,0.0,0.0,0.0,0.0
3,0,6,87.31,0.0,0.0,0.0,0.0
3,1,0,75.48,76.68,0.0,0.0,0.0
3,1,1,66.78,79.2,0.0,0.0,0.0
3,1,2,67.84,78.54,0.0,0.0,0.0
3,1,3,69.77,78.87,0.0,0.0,0.0
3,1,4,70.3,79.07,0.0,0.0,0.0
3,1,5,68.31,80.4,0.0,0.0,0.0
3,1,6,68.77,80.8,0.0,0.0,0.0
3,2,0,62.13,67.71,60.7,0.0,0.0
3,2,1,53.82,65.78,70.48,0.0,0.0
3,2,2,51.16,62.99,75.0,0.0,0.0
3,2,3,47.71,65.58,75.2,0.0,0.0
3,2,4,50.76,62.33,76.4,0.0,0.0
3,2,5,48.7,62.26,77.99,0.0,0.0
3,2,6,53.09,59.87,79.26,0.0,0.0
3,3,0,55.22,58.8,48.14,45.48,0.0
3,3,1,56.61,56.54,50.4,60.84,0.0
3,3,2,60.33,56.81,46.61,62.57,0.0
3,3,3,54.42,61.06,45.41,63.43,0.0
3,3,4,59.14,57.67,49.2,65.16,0.0
3,3,5,61.93,57.54,45.74,65.69,0.0
3,3,6,59.8,55.68,47.87,68.42,0.0
3,4,0,54.29,55.61,57.85,44.61,54.52
3,4,1,51.43,55.75,46.94,35.57,74.37
3,4,2,53.62,49.44,48.27,41.76,78.22
3,4,3,53.82,49.7,48.34,40.29,77.69
3,4,4,55.22,51.16,48.87,39.36,79.28
3,4,5,50.43,53.55,46.88,45.21,81.61
3,4,6,50.56,52.89,47.01,44.68,81.67
4,0,0,78.14,0.0,0.0,0.0,0.0
4,0,1,79.73,0.0,0.0,0.0,0.0
4,0,2,82.19,0.0,0.0,0.0,0.0
4,0,3,84.39,0.0,0.0,0.0,0.0
4,0,4,84.72,0.0,0.0,0.0,0.0
4,0,5,86.18,0.0,0.0,0.0,0.0
4,0,6,85.78,0.0,0.0,0.0,0.0
4,1,0,65.32,50.4,0.0,0.0,0.0
4,1,1,65.45,49.34,0.0,0.0,0.0
4,1,2,66.58,47.21,0.0,0.0,0.0
4,1,3,68.31,45.08,0.0,0.0,0.0
4,1,4,69.37,43.62,0.0,0.0,0.0
4,1,5,70.1,43.15,0.0,0.0,0.0
4,1,6,70.76,42.62,0.0,0.0,0.0
4,2,0,53.89,21.14,40.84,0.0,0.0
4,2,1,55.61,23.94,37.92,0.0,0.0
4,2,2,56.61,25.53,34.93,0.0,0.0
4,2,3,58.01,27.59,32.93,0.0,0.0
4,2,4,58.74,28.32,32.01,0.0,0.0
4,2,5,58.67,28.72,31.08,0.0,0.0
4,2,6,58.47,30.85,31.61,0.0,0.0
4,3,0,54.55,40.69,29.55,53.06,0.0
4,3,1,49.83,48.94,31.21,66.69,0.0
4,3,2,46.91,46.08,26.63,71.68,0.0
4,3,3,46.78,46.01,24.44,73.47,0.0
4,3,4,46.64,46.74,23.84,73.34,0.0
4,3,5,47.71,51.0,30.48,72.94,0.0
4,3,6,47.18,44.95,25.23,75.13,0.0
4,4,0,47.44,35.17,29.28,50.47,40.96
4,4,1,49.9,28.06,34.0,54.65,53.19
4,4,2,46.78,29.79,35.92,53.99,55.59
4,4,3,46.71,31.12,31.74,55.05,61.1
4,4,4,47.04,31.58,36.06,49.8,67.42
4,4,5,44.32,27.06,28.42,55.78,70.61
4,4,6,45.65,28.46,28.88,54.59,71.54
0,0,0,81.08,0.0,0.0,0.0,0.0
0,0,1,84.79,0.0,0.0,0.0,0.0
0,0,2,82.8,0.0,0.0,0.0,0.0
0,0,3,84.46,0.0,0.0,0.0,0.0
0,0,4,85.86,0.0,0.0,0.0,0.0
0,0,5,85.46,0.0,0.0,0.0,0.0
0,0,6,87.12,0.0,0.0,0.0,0.0
0,1,0,67.46,55.12,0.0,0.0,0.0
0,1,1,69.85,56.45,0.0,0.0,0.0
0,1,2,70.58,55.25,0.0,0.0,0.0
0,1,3,71.51,53.92,0.0,0.0,0.0
0,1,4,72.71,53.26,0.0,0.0,0.0
0,1,5,72.71,52.46,0.0,0.0,0.0
0,1,6,72.64,52.19,0.0,0.0,0.0
0,2,0,75.03,22.41,41.02,0.0,0.0
0,2,1,75.3,22.87,40.36,0.0,0.0
0,2,2,75.3,23.4,39.36,0.0,0.0
0,2,3,73.77,23.87,41.09,0.0,0.0
0,2,4,74.37,23.67,40.16,0.0,0.0
0,2,5,75.7,24.14,38.36,0.0,0.0
0,2,6,75.9,24.67,37.7,0.0,0.0
0,3,0,65.41,18.75,28.52,38.87,0.0
0,3,1,58.96,24.87,42.62,55.61,0.0
0,3,2,59.23,24.53,43.62,55.02,0.0
0,3,3,60.16,23.6,44.68,54.49,0.0
0,3,4,58.17,36.7,36.77,60.27,0.0
0,3,5,58.9,36.44,36.97,58.94,0.0
0,3,6,56.18,38.36,39.76,60.8,0.0
0,4,0,50.2,33.18,39.16,36.35,39.64
0,4,1,52.92,29.45,45.28,40.2,48.74
0,4,2,60.09,31.12,41.82,49.97,48.41
0,4,3,55.71,38.96,41.36,45.65,51.26
0,4,4,53.78,35.37,42.62,50.56,53.19
0,4,5,50.86,32.38,42.35,52.96,60.69
0,4,6,56.24,30.98,43.95,47.24,64.21
1,0,0,50.93,0.0,0.0,0.0,0.0
1,0,1,51.0,0.0,0.0,0.0,0.0
1,0,2,50.86,0.0,0.0,0.0,0.0
1,0,3,51.06,0.0,0.0,0.0,0.0
1,0,4,51.59,0.0,0.0,0.0,0.0
1,0,5,51.39,0.0,0.0,0.0,0.0
1,0,6,51.39,0.0,0.0,0.0,0.0
1,1,0,14.94,69.68,0.0,0.0,0.0
1,1,1,15.47,69.41,0.0,0.0,0.0
1,1,2,17.99,70.15,0.0,0.0,0.0
1,1,3,21.71,70.74,0.0,0.0,0.0
1,1,4,22.78,71.34,0.0,0.0,0.0
1,1,5,23.84,70.61,0.0,0.0,0.0
1,1,6,24.1,70.41,0.0,0.0,0.0
1,2,0,38.31,55.72,57.04,0.0,0.0
1,2,1,40.17,51.86,71.78,0.0,0.0
1,2,2,37.18,50.73,76.69,0.0,0.0
1,2,3,40.84,49.73,79.48,0.0,0.0
1,2,4,38.58,49.93,80.08,0.0,0.0
1,2,5,40.17,51.8,81.34,0.0,0.0
1,2,6,39.31,50.13,82.67,0.0,0.0
1,3,0,43.49,53.19,53.25,44.12,0.0
1,3,1,37.38,46.01,52.79,58.6,0.0
1,3,2,37.38,44.35,59.16,63.65,0.0
1,3,3,39.04,41.89,58.63,64.25,0.0
1,3,4,39.77,47.81,53.12,66.98,0.0
1,3,5,35.59,46.54,52.32,66.05,0.0
1,3,6,37.32,47.81,51.33,69.5,0.0
1,4,0,38.58,38.23,52.32,50.5,60.13
1,4,1,36.06,35.04,53.12,36.01,77.87
1,4,2,37.72,34.11,49.6,41.46,81.66
1,4,3,35.86,34.11,53.72,40.47,84.45
1,4,4,35.86,32.45,56.44,41.46,85.05
1,4,5,35.66,30.65,54.32,40.47,87.11
1,4,6,35.79,31.85,52.12,39.73,87.31
2,0,0,69.88,0.0,0.0,0.0,0.0
2,0,1,71.81,0.0,0.0,0.0,0.0
2,0,2,72.41,0.0,0.0,0.0,0.0
2,0,3,73.14,0.0,0.0,0.0,0.0
2,0,4,73.87,0.0,0.0,0.0,0.0
2,0,5,74.93,0.0,0.0,0.0,0.0
2,0,6,75.27,0.0,0.0,0.0,0.0
2,1,0,41.62,69.17,0.0,0.0,0.0
2,1,1,43.15,70.96,0.0,0.0,0.0
2,1,2,44.22,69.77,0.0,0.0,0.0
2,1,3,45.01,69.44,0.0,0.0,0.0
2,1,4,46.08,68.77,0.0,0.0,0.0
2,1,5,46.61,68.97,0.0,0.0,0.0
2,1,6,47.01,68.57,0.0,0.0,0.0
2,2,0,32.31,57.01,34.57,0.0,0.0
2,2,1,35.17,58.41,29.79,0.0,0.0
2,2,2,36.9,59.53,27.26,0.0,0.0
2,2,3,30.78,60.07,29.72,0.0,0.0
2,2,4,31.85,59.93,28.59,0.0,0.0
2,2,5,33.05,60.33,27.13,0.0,0.0
2,2,6,33.58,62.06,26.46,0.0,0.0
2,3,0,45.88,63.46,4.06,6.98,0.0
2,3,1,46.08,63.79,5.12,6.31,0.0
2,3,2,45.88,64.72,5.25,5.45,0.0
2,3,3,45.41,64.45,6.32,4.85,0.0
2,3,4,45.35,65.32,6.72,4.52,0.0
2,3,5,45.61,65.25,6.65,4.39,0.0
2,3,6,45.61,64.85,6.78,4.25,0.0
2,4,0,45.48,61.06,12.57,1.26,29.68
2,4,1,47.81,61.26,13.7,1.86,26.49
2,4,2,49.27,61.66,14.36,1.99,24.37
2,4,3,55.39,50.1,28.86,14.68,52.26
2,4,4,55.39,41.46,35.31,14.75,61.95
2,4,5,55.92,52.36,30.59,17.08,62.62
2,4,6,58.98,52.29,33.44,18.07,62.42
3,0,0,84.12,0.0,0.0,0.0,0.0
3,0,1,85.45,0.0,0.0,0.0,0.0
3,0,2,87.84,0.0,0.0,0.0,0.0
3,0,3,88.37,0.0,0.0,0.0,0.0
3,0,4,87.64,0.0,0.0,0.0,0.0
3,0,5,86.78,0.0,0.0,0.0,0.0
3,0,6,87.97,0.0,0.0,0.0,0.0
3,1,0,69.77,67.77,0.0,0.0,0.0
3,1,1,63.26,71.36,0.0,0.0,0.0
3,1,2,73.49,72.29,0.0,0.0,0.0
3,1,3,74.09,71.89,0.0,0.0,0.0
3,1,4,76.28,72.03,0.0,0.0,0.0
3,1,5,76.48,72.23,0.0,0.0,0.0
3,1,6,77.48,72.36,0.0,0.0,0.0
3,2,0,54.95,64.39,62.3,0.0,0.0
3,2,1,51.43,59.27,73.67,0.0,0.0
3,2,2,46.51,63.26,75.2,0.0,0.0
3,2,3,47.04,64.98,75.27,0.0,0.0
3,2,4,47.18,65.32,75.6,0.0,0.0
3,2,5,48.04,64.98,75.66,0.0,0.0
3,2,6,47.91,65.45,75.33,0.0,0.0
3,3,0,54.02,51.23,54.06,47.87,0.0
3,3,1,52.03,48.97,45.74,56.38,0.0
3,3,2,54.02,51.63,54.12,59.24,0.0
3,3,3,53.02,53.02,52.86,64.16,0.0
3,3,4,53.95,54.29,52.26,63.36,0.0
3,3,5,56.21,51.69,54.65,64.96,0.0
3,3,6,53.62,56.68,49.8,66.56,0.0
3,4,0,53.69,52.36,54.65,37.9,50.13
3,4,1,51.36,50.96,53.19,34.24,65.14
3,4,2,50.83,51.83,52.19,36.24,65.74
3,4,3,49.9,49.7,54.39,42.55,67.4
3,4,4,51.76,49.17,53.66,36.5,70.65
3,4,5,51.5,50.7,52.73,37.97,70.45
3,4,6,47.18,47.04,55.32,41.62,70.98
4,0,0,77.67,0.0,0.0,0.0,0.0
4,0,1,78.87,0.0,0.0,0.0,0.0
4,0,2,82.46,0.0,0.0,0.0,0.0
4,0,3,83.65,0.0,0.0,0.0,0.0
4,0,4,83.12,0.0,0.0,0.0,0.0
4,0,5,82.92,0.0,0.0,0.0,0.0
4,0,6,84.19,0.0,0.0,0.0,0.0
4,1,0,62.52,53.99,0.0,0.0,0.0
4,1,1,64.39,52.33,0.0,0.0,0.0
4,1,2,64.98,50.73,0.0,0.0,0.0
4,1,3,62.46,53.66,0.0,0.0,0.0
4,1,4,64.58,51.4,0.0,0.0,0.0
4,1,5,65.91,49.4,0.0,0.0,0.0
4,1,6,66.98,47.67,0.0,0.0,0.0
4,2,0,54.22,26.0,36.92,0.0,0.0
4,2,1,55.68,29.52,33.2,0.0,0.0
4,2,2,55.22,32.58,30.74,0.0,0.0
4,2,3,55.28,33.91,29.15,0.0,0.0
4,2,4,55.75,34.04,28.15,0.0,0.0
4,2,5,56.28,35.31,26.96,0.0,0.0
4,2,6,55.61,37.83,27.42,0.0,0.0
4,3,0,55.81,44.15,17.13,48.07,0.0
4,3,1,54.95,44.95,21.85,47.14,0.0
4,3,2,55.55,45.28,21.85,46.68,0.0
4,3,3,56.54,45.88,21.98,47.41,0.0
4,3,4,57.28,46.68,22.51,47.54,0.0
4,3,5,57.34,46.88,22.84,47.21,0.0
4,3,6,57.01,47.67,23.84,47.14,0.0
4,4,0,55.08,35.57,22.84,48.34,33.58
4,4,1,53.75,40.09,27.95,47.41,37.43
4,4,2,52.89,30.65,27.49,53.86,50.2
4,4,3,53.36,29.12,26.29,48.47,56.85
4,4,4,53.49,34.77,26.43,40.16,60.64
4,4,5,50.5,32.65,27.49,44.61,64.49
4,4,6,50.37,31.45,28.15,46.01,64.96
