run,task,cycle,task_1,task_2,task_3,task_4,task_5
3,1,5,78.14,55.81,0.0,0.0,0.0
3,1,6,78.87,54.75,0.0,0.0,0.0
3,2,0,68.11,40.33,49.8,0.0,0.0
3,2,1,68.7,43.32,49.14,0.0,0.0
3,2,2,68.64,45.25,48.07,0.0,0.0
3,2,3,68.77,49.17,47.01,0.0,0.0
3,2,4,69.37,49.77,46.21,0.0,0.0
3,2,5,69.63,50.3,45.61,0.0,0.0
3,2,6,65.45,59.4,52.46,0.0,0.0
3,3,0,76.28,56.74,29.85,10.37,0.0
3,3,1,73.09,45.45,46.28,44.81,0.0
3,3,2,71.89,48.7,44.15,45.81,0.0
3,3,3,73.22,48.04,46.28,41.42,0.0
3,3,4,74.02,51.69,46.14,40.43,0.0
3,3,5,74.49,52.16,46.28,39.49,0.0
3,3,6,72.29,49.57,47.07,48.07,0.0
3,4,0,65.38,54.55,47.87,34.18,48.8
3,4,1,65.78,51.23,49.47,32.98,57.57
3,4,2,58.01,56.68,51.66,31.91,64.48
3,4,3,59.4,53.09,49.2,37.23,73.04
3,4,4,64.19,48.04,49.93,30.32,76.1
3,4,5,64.32,48.17,50.0,30.32,75.9
3,4,6,64.05,49.1,51.06,28.92,77.16
4,0,0,72.43,0.0,0.0,0.0,0.0
4,0,1,75.55,0.0,0.0,0.0,0.0
4,0,2,80.6,0.0,0.0,0.0,0.0
4,0,3,80.8,0.0,0.0,0.0,0.0
4,0,4,82.99,0.0,0.0,0.0,0.0
4,0,5,83.79,0.0,0.0,0.0,0.0
4,0,6,84.12,0.0,0.0,0.0,0.0
4,1,0,63.06,53.46,0.0,0.0,0.0
4,1,1,64.05,50.93,0.0,0.0,0.0
4,1,2,63.92,49.14,0.0,0.0,0.0
4,1,3,63.99,47.14,0.0,0.0,0.0
4,1,4,64.12,45.41,0.0,0.0,0.0
4,1,5,60.73,47.27,0.0,0.0,0.0
4,1,6,61.79,45.61,0.0,0.0,0.0
4,2,0,53.95,32.85,33.13,0.0,0.0
4,2,1,55.02,34.77,27.62,0.0,0.0
4,2,2,56.01,34.84,25.1,0.0,0.0
4,2,3,56.68,36.24,23.17,0.0,0.0
4,2,4,56.81,36.84,21.78,0.0,0.0
4,2,5,57.34,36.97,20.45,0.0,0.0
4,2,6,57.34,37.37,19.39,0.0,0.0
4,3,0,56.08,44.81,11.16,18.28,0.0
4,3,1,57.34,47.07,10.89,13.9,0.0
4,3,2,57.87,48.14,9.43,11.9,0.0
4,3,3,58.54,48.87,8.76,10.31,0.0
4,3,4,59.6,49.0,8.3,9.18,0.0
4,3,5,59.47,49.53,7.64,9.57,0.0
4,3,6,55.28,55.25,4.18,14.63,0.0
4,4,0,59.67,42.15,4.05,4.59,19.15
4,4,1,59.6,43.48,4.12,5.19,15.82
4,4,2,59.67,42.62,3.98,5.72,15.09
4,4,3,59.27,43.02,3.78,6.38,13.9
4,4,4,59.0,42.95,3.65,6.52,12.57
4,4,5,58.67,42.35,3.72,6.72,11.9
4,4,6,54.62,44.48,3.45,6.58,11.9
